M256,arm,block,bound_by,intended,law,opportunity,q_event,realized_sink,reject_reason,rejected,sink_capacity,size,source_capacity,time
159.87106154908074,PARENT,LAW_29_L24_S910000,NONE,1.998388269363509,LAW_29,87,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,12.994519981671031,1664
159.87106154908074,PARENT,LAW_29_L24_S910000,NONE,1.998388269363509,LAW_29,88,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,13.360405630023095,1680
159.87106154908074,PARENT,LAW_29_L24_S910000,NONE,1.998388269363509,LAW_29,89,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,13.705007641645665,1696
159.87106154908074,PARENT,LAW_29_L24_S910000,NONE,1.998388269363509,LAW_29,91,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,13.972346238768331,1728
159.87106154908074,PARENT,LAW_29_L24_S910000,NONE,1.998388269363509,LAW_29,92,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,14.332774279073242,1744
159.87106154908074,PARENT,LAW_29_L24_S910000,NONE,1.998388269363509,LAW_29,93,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,14.669264085100595,1760
159.87106154908074,PARENT,LAW_29_L24_S910000,NONE,1.998388269363509,LAW_29,94,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,14.98709208159971,1776
159.87106154908074,PARENT,LAW_29_L24_S910000,NONE,1.998388269363509,LAW_29,95,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,15.290063129093689,1792
159.87106154908074,PARENT,LAW_29_L24_S910000,SINK,1.998388269363509,LAW_29,96,0.4515901001991799,0.4515901001991799,NONE,False,0.4515901001991799,24,15.58089816799889,1808
159.87106154908074,PARENT,LAW_29_L24_S910000,NONE,1.998388269363509,LAW_29,97,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,15.489706050301397,1824
159.87106154908074,PARENT,LAW_29_L24_S910000,NONE,1.998388269363509,LAW_29,98,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,15.822411432479191,1840
159.87106154908074,PARENT,LAW_29_L24_S910000,NONE,1.998388269363509,LAW_29,101,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,16.00148899917193,1888
159.87106154908074,PARENT,LAW_29_L24_S910000,NONE,1.998388269363509,LAW_29,102,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,16.369808781657515,1904
159.87106154908074,PARENT,LAW_29_L24_S910000,NONE,1.998388269363509,LAW_29,103,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,16.703783690747716,1920
159.87106154908074,PARENT,LAW_29_L24_S910000,NONE,1.998388269363509,LAW_29,104,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,17.01150666647078,1936
159.87106154908074,PARENT,LAW_29_L24_S910000,NONE,1.998388269363509,LAW_29,105,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,17.299220261080304,1952
159.87106154908074,PARENT,LAW_29_L24_S910000,NONE,1.998388269363509,LAW_29,107,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,17.069688935035014,1984
159.87106154908074,PARENT,LAW_29_L24_S910000,NONE,1.998388269363509,LAW_29,108,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,17.42543410807251,2000
159.87106154908074,PARENT,LAW_29_L24_S910000,NONE,1.998388269363509,LAW_29,109,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,17.74802205008787,2016
159.87106154908074,PARENT,LAW_29_L24_S910000,NONE,1.998388269363509,LAW_29,110,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,18.04572644988807,2032
159.87106154908074,PARENT,LAW_29_L24_S910000,NONE,1.998388269363509,LAW_29,111,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,18.324484460648847,2048
159.87106154908074,PARENT,LAW_29_L24_S910000,NONE,1.998388269363509,LAW_29,112,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,18.58848633171822,2064
159.87106154908074,PARENT,LAW_29_L24_S910000,NONE,1.998388269363509,LAW_29,114,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,18.710962047555878,2096
159.87106154908074,PARENT,LAW_29_L24_S910000,NONE,1.998388269363509,LAW_29,115,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,19.004736847635815,2112
159.87106154908074,PARENT,LAW_29_L24_S910000,NONE,1.998388269363509,LAW_29,116,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,19.27749084890348,2128
159.87106154908074,PARENT,LAW_29_L24_S910000,NONE,1.998388269363509,LAW_29,117,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,19.534125230780063,2144
159.87106154908074,PARENT,LAW_29_L24_S910000,NONE,1.998388269363509,LAW_29,118,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,19.77818116328354,2160
159.87106154908074,PARENT,LAW_29_L24_S910000,NONE,1.998388269363509,LAW_29,119,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,20.012188306072602,2176
159.87106154908074,PARENT,LAW_29_L24_S910000,NONE,1.998388269363509,LAW_29,120,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,20.23797679748015,2192
159.87106154908074,PARENT,LAW_29_L24_S910000,NONE,1.998388269363509,LAW_29,121,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,20.456894033496813,2208
159.87106154908074,PARENT,LAW_29_L24_S910000,NONE,1.998388269363509,LAW_29,122,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,20.669949667866366,2224
159.87106154908074,PARENT,LAW_29_L24_S910000,NONE,1.998388269363509,LAW_29,124,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,20.704274036178333,2256
159.87106154908074,PARENT,LAW_29_L24_S910000,NONE,1.998388269363509,LAW_29,125,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,20.960396255317967,2272
159.87106154908074,PARENT,LAW_29_L24_S910000,NONE,1.998388269363509,LAW_29,127,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,21.055914191463007,2304
159.87106154908074,PARENT,LAW_29_L24_S910000,NONE,1.998388269363509,LAW_29,128,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,21.331569446378335,2320
159.87106154908074,PARENT,LAW_29_L24_S910000,NONE,1.998388269363509,LAW_29,129,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,21.58433747886336,2336
159.87106154908074,PARENT,LAW_29_L24_S910000,NONE,1.998388269363509,LAW_29,130,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,21.82013707935643,2352
159.87106154908074,PARENT,LAW_29_L24_S910000,NONE,1.998388269363509,LAW_29,131,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,22.043060641997354,2368
159.87106154908074,PARENT,LAW_29_L24_S910000,NONE,1.998388269363509,LAW_29,133,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,22.087976534732224,2400
159.87106154908074,PARENT,LAW_29_L24_S910000,NONE,1.998388269363509,LAW_29,134,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,22.345001509374992,2416
159.87106154908074,PARENT,LAW_29_L24_S910000,NONE,1.998388269363509,LAW_29,135,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,22.582281010806636,2432
159.87106154908074,PARENT,LAW_29_L24_S910000,NONE,1.998388269363509,LAW_29,136,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,22.804580545523695,2448
159.87106154908074,PARENT,LAW_29_L24_S910000,NONE,1.998388269363509,LAW_29,137,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,23.01531716993649,2464
159.87106154908074,PARENT,LAW_29_L24_S910000,NONE,1.998388269363509,LAW_29,139,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,23.038250103958024,2496
159.87106154908074,PARENT,LAW_29_L24_S910000,NONE,1.998388269363509,LAW_29,140,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,23.285217829100173,2512
159.87106154908074,PARENT,LAW_29_L24_S910000,NONE,1.998388269363509,LAW_29,141,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,23.51315665633531,2528
159.87106154908074,PARENT,LAW_29_L24_S910000,NONE,1.998388269363509,LAW_29,142,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,23.726604956405744,2544
159.87106154908074,PARENT,LAW_29_L24_S910000,NONE,1.998388269363509,LAW_29,144,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,23.75117310057033,2576
159.87106154908074,PARENT,LAW_29_L24_S910000,NONE,1.998388269363509,LAW_29,145,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,23.996521604941993,2592
159.87106154908074,PARENT,LAW_29_L24_S910000,NONE,1.998388269363509,LAW_29,146,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,24.221290803162457,2608
159.87106154908074,PARENT,LAW_29_L24_S910000,NONE,1.998388269363509,LAW_29,147,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,24.430696789003527,2624
159.87106154908074,PARENT,LAW_29_L24_S910000,NONE,1.998388269363509,LAW_29,148,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,24.62840642555661,2640
159.87106154908074,PARENT,LAW_29_L24_S910000,NONE,1.998388269363509,LAW_29,149,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,24.816989807966213,2656
159.87106154908074,PARENT,LAW_29_L24_S910000,NONE,1.998388269363509,LAW_29,150,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,24.998278339904747,2672
159.87106154908074,PARENT,LAW_29_L24_S910000,NONE,1.998388269363509,LAW_29,151,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,25.173603153346154,2688
159.87106154908074,PARENT,LAW_29_L24_S910000,NONE,1.998388269363509,LAW_29,152,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,25.34394979557842,2704
159.87106154908074,PARENT,LAW_29_L24_S910000,NONE,1.998388269363509,LAW_29,153,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,25.510060939933883,2720
159.87106154908074,PARENT,LAW_29_L24_S910000,NONE,1.998388269363509,LAW_29,154,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,25.672505677026688,2736
159.87106154908074,PARENT,LAW_29_L24_S910000,NONE,1.998388269363509,LAW_29,155,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,25.83172704939588,2752
159.87106154908074,PARENT,LAW_29_L24_S910000,NONE,1.998388269363509,LAW_29,156,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,25.98807525577835,2768
159.87106154908074,PARENT,LAW_29_L24_S910000,NONE,1.998388269363509,LAW_29,157,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,26.141830990264808,2784
159.87106154908074,PARENT,LAW_29_L24_S910000,NONE,1.998388269363509,LAW_29,158,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,26.29322241871774,2800
159.87106154908074,PARENT,LAW_29_L24_S910000,NONE,1.998388269363509,LAW_29,159,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,26.44243731762135,2816
159.87106154908074,PARENT,LAW_29_L24_S910000,SINK,1.998388269363509,LAW_29,160,0.9006031143727227,0.9006031143727227,NONE,False,0.9006031143727227,24,26.58963208675356,2832
159.87106154908074,PARENT,LAW_29_L24_S910000,NONE,1.998388269363509,LAW_29,161,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,25.990958083920468,2848
159.87106154908074,PARENT,LAW_29_L24_S910000,NONE,1.998388269363509,LAW_29,162,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,26.251592660583764,2864
159.87106154908074,PARENT,LAW_29_L24_S910000,NONE,1.998388269363509,LAW_29,164,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,26.31878123494239,2896
159.87106154908074,PARENT,LAW_29_L24_S910000,NONE,1.998388269363509,LAW_29,165,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,26.568960362332703,2912
159.87106154908074,SINK_FLOOR,LAW_29_L24_S910000,PLANNED,1.998388269363509,LAW_29,0,1.998388269363509,1.9983882693635087,NONE,False,26.45700152967335,24,26.68116889811842,272
159.87106154908074,SINK_FLOOR,LAW_29_L24_S910000,PLANNED,1.998388269363509,LAW_29,8,1.998388269363509,1.998388269363509,NONE,False,9.716030441594818,24,15.232920388580197,400
159.87106154908074,SINK_FLOOR,LAW_29_L24_S910000,SINK,1.998388269363509,LAW_29,16,0.2190364706809681,0.2190364706809681,NONE,False,0.2190364706809681,24,10.47894868587679,528
159.87106154908074,SINK_FLOOR,LAW_29_L24_S910000,SINK,1.998388269363509,LAW_29,24,0.15729387100871517,0.15729387100871517,NONE,False,0.15729387100871517,24,13.325884627955483,656
159.87106154908074,SINK_FLOOR,LAW_29_L24_S910000,SINK,1.998388269363509,LAW_29,32,0.13077244334507365,0.13077244334507365,NONE,False,0.13077244334507365,24,15.633832113528062,784
159.87106154908074,SINK_FLOOR,LAW_29_L24_S910000,SINK,1.998388269363509,LAW_29,40,0.11296915221009063,0.11296915221009063,NONE,False,0.11296915221009063,24,17.638922365263568,912
159.87106154908074,SINK_FLOOR,LAW_29_L24_S910000,SINK,1.998388269363509,LAW_29,48,0.09939459293888708,0.09939459293888708,NONE,False,0.09939459293888708,24,19.424049530433717,1040
159.87106154908074,SINK_FLOOR,LAW_29_L24_S910000,SINK,1.998388269363509,LAW_29,56,0.08845560263185515,0.08845560263185515,NONE,False,0.08845560263185515,24,20.48846998862209,1168
159.87106154908074,SINK_FLOOR,LAW_29_L24_S910000,SINK,1.998388269363509,LAW_29,64,0.07901061676106158,0.07901061676106158,NONE,False,0.07901061676106158,24,21.97188915462836,1296
159.87106154908074,SINK_FLOOR,LAW_29_L24_S910000,SINK,1.998388269363509,LAW_29,72,0.07141814056967288,0.07141814056967288,NONE,False,0.07141814056967288,24,23.34467833223306,1424
159.87106154908074,SINK_FLOOR,LAW_29_L24_S910000,SINK,1.998388269363509,LAW_29,80,0.06458310316415239,0.06458310316415239,NONE,False,0.06458310316415239,24,24.623073911717416,1552
159.87106154908074,SINK_FLOOR,LAW_29_L24_S910000,SINK,1.998388269363509,LAW_29,88,0.058434436758558084,0.058434436758558084,NONE,False,0.058434436758558084,24,25.82067195093385,1680
159.87106154908074,SINK_FLOOR,LAW_29_L24_S910000,SINK,1.998388269363509,LAW_29,96,0.05288840561841357,0.05288840561841357,NONE,False,0.05288840561841357,24,26.947379832171784,1808
159.87106154908074,SINK_FLOOR,LAW_29_L24_S910000,SINK,1.998388269363509,LAW_29,104,0.04819963134137373,0.04819963134137373,NONE,False,0.04819963134137373,24,28.010625596470096,1936
159.87106154908074,SINK_FLOOR,LAW_29_L24_S910000,SINK,1.998388269363509,LAW_29,112,0.043974481259675624,0.043974481259675624,NONE,False,0.043974481259675624,24,29.016228990088187,2064
159.87106154908074,SINK_FLOOR,LAW_29_L24_S910000,SINK,1.998388269363509,LAW_29,120,0.040072070376732216,0.040072070376732216,NONE,False,0.040072070376732216,24,29.970579178250997,2192
159.87106154908074,SINK_FLOOR,LAW_29_L24_S910000,SINK,1.998388269363509,LAW_29,128,0.0365981218822129,0.0365981218822129,NONE,False,0.0365981218822129,24,30.878266878760353,2320
159.87106154908074,SINK_FLOOR,LAW_29_L24_S910000,SINK,1.998388269363509,LAW_29,136,0.03354125497002047,0.03354125497002047,NONE,False,0.03354125497002047,24,31.738816035995654,2448
159.87106154908074,SINK_FLOOR,LAW_29_L24_S910000,SINK,1.998388269363509,LAW_29,144,0.03066808529275311,0.03066808529275311,NONE,False,0.03066808529275311,24,32.555248476559214,2576
159.87106154908074,SINK_FLOOR,LAW_29_L24_S910000,SINK,1.998388269363509,LAW_29,152,0.027982299752227102,0.027982299752227102,NONE,False,0.027982299752227102,24,33.3318213081779,2704
159.87106154908074,SINK_FLOOR,LAW_29_L24_S910000,SINK,1.998388269363509,LAW_29,160,0.025547375494323954,0.025547375494323954,NONE,False,0.025547375494323954,24,34.071908124580354,2832
159.87106154908074,SINK_FLOOR,LAW_29_L24_S910000,SINK,1.998388269363509,LAW_29,168,0.023448427535477046,0.023448427535477046,NONE,False,0.023448427535477046,24,34.77764225692646,2960
159.87106154908074,SINK_FLOOR,LAW_29_L24_S910000,SINK,1.998388269363509,LAW_29,176,0.021447871151577536,0.021447871151577536,NONE,False,0.021447871151577536,24,35.451947793573495,3088
159.87106154908074,SINK_FLOOR,LAW_29_L24_S910000,SINK,1.998388269363509,LAW_29,184,0.019558467811101155,0.019558467811101155,NONE,False,0.019558467811101155,24,36.09732240714407,3216
159.87106154908074,SINK_FLOOR,LAW_29_L24_S910000,SINK,1.998388269363509,LAW_29,192,0.017779119814602118,0.017779119814602118,NONE,False,0.017779119814602118,24,36.715811244045895,3344
159.87106154908074,SINK_FLOOR,LAW_29_L24_S910000,SINK,1.998388269363509,LAW_29,200,0.016105613612307224,0.016105613612307224,NONE,False,0.016105613612307224,24,37.309194284870934,3472
159.87106154908074,SINK_FLOOR,LAW_29_L24_S910000,SINK,1.998388269363509,LAW_29,208,0.014658392934719267,0.014658392934719267,NONE,False,0.014658392934719267,24,37.8788380644447,3600
159.87106154908074,SINK_FLOOR,LAW_29_L24_S910000,SINK,1.998388269363509,LAW_29,216,0.013307472219647787,0.013307472219647787,NONE,False,0.013307472219647787,24,37.87536511928067,3728
159.87106154908074,SINK_FLOOR,LAW_29_L24_S910000,SINK,1.998388269363509,LAW_29,224,0.012139008718404565,0.012139008718404565,NONE,False,0.012139008718404565,24,38.40077186185105,3856
159.87106154908074,SINK_FLOOR,LAW_29_L24_S910000,SINK,1.998388269363509,LAW_29,232,0.011072489360178794,0.011072489360178794,NONE,False,0.011072489360178794,24,38.906007093557825,3984
159.87106154908074,SINK_FLOOR,LAW_29_L24_S910000,SINK,1.998388269363509,LAW_29,240,0.010043021201932456,0.010043021201932456,NONE,False,0.010043021201932456,24,39.39253351007183,4112
159.87106154908074,SINK_FLOOR,LAW_29_L24_S910000,SINK,1.998388269363509,LAW_29,248,0.009057827438131327,0.009057827438131327,NONE,False,0.009057827438131327,24,39.8614524545832,4240
159.87106154908074,SINK_FLOOR,LAW_29_L24_S910000,SINK,1.998388269363509,LAW_29,256,0.008118486241628364,0.008118486241628364,NONE,False,0.008118486241628364,24,40.31370247353473,4368
159.87106154908074,SINK_FLOOR,LAW_29_L24_S910000,SINK,1.998388269363509,LAW_29,264,0.007224625372380777,0.007224625372380777,NONE,False,0.007224625372380777,24,40.75012291157807,4496
159.87106154908074,SINK_FLOOR,LAW_29_L24_S910000,SINK,1.998388269363509,LAW_29,272,0.006374999752922328,0.006374999752922328,NONE,False,0.006374999752922328,24,41.17147753084634,4624
159.87106154908074,SINK_FLOOR,LAW_29_L24_S910000,SINK,1.998388269363509,LAW_29,280,0.005612668524868747,0.005612668524868747,NONE,False,0.005612668524868747,24,41.578445426899414,4752
159.87106154908074,SINK_FLOOR,LAW_29_L24_S910000,SINK,1.998388269363509,LAW_29,288,0.0050607596631466745,0.0050607596631466745,NONE,False,0.0050607596631466745,24,41.97114086050985,4880
159.87106154908074,SINK_FLOOR,LAW_29_L24_S910000,SINK,1.998388269363509,LAW_29,296,0.004524918752503937,0.004524918752503937,NONE,False,0.004524918752503937,24,42.35023200218429,5008
159.87106154908074,SINK_FLOOR,LAW_29_L24_S910000,SINK,1.998388269363509,LAW_29,304,0.003995890804874502,0.003995890804874502,NONE,False,0.003995890804874502,24,42.7166320449598,5136
159.87106154908074,SINK_FLOOR,LAW_29_L24_S910000,SINK,1.998388269363509,LAW_29,312,0.003480546229184256,0.003480546229184256,NONE,False,0.003480546229184256,24,43.07098142948813,5264
159.13928269177325,PARENT,LAW_29_L24_S910001,PLANNED,1.9892410336471655,LAW_29,0,1.9892410336471655,1.9892410336471655,NONE,False,73.62749411241629,24,29.94129740671913,272
159.13928269177325,PARENT,LAW_29_L24_S910001,PLANNED,1.9892410336471655,LAW_29,8,1.9892410336471655,1.9892410336471655,NONE,False,49.65158801352811,24,18.105829484273134,400
159.13928269177325,PARENT,LAW_29_L24_S910001,PLANNED,1.9892410336471655,LAW_29,16,1.9892410336471655,1.9892410336471658,NONE,False,26.197108156244198,24,7.944952980291543,528
159.13928269177325,PARENT,LAW_29_L24_S910001,SOURCE,1.9892410336471655,LAW_29,24,1.0352084885962687,1.0352084885962687,NONE,False,7.589776513541613,24,1.0352084885962687,656
159.13928269177325,PARENT,LAW_29_L24_S910001,NONE,1.9892410336471655,LAW_29,32,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,2.4575983125134195,784
159.13928269177325,PARENT,LAW_29_L24_S910001,NONE,1.9892410336471655,LAW_29,33,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,3.3888377854803124,800
159.13928269177325,PARENT,LAW_29_L24_S910001,NONE,1.9892410336471655,LAW_29,35,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,3.2592199505252815,832
159.13928269177325,PARENT,LAW_29_L24_S910001,NONE,1.9892410336471655,LAW_29,36,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,4.171382167859081,848
159.13928269177325,PARENT,LAW_29_L24_S910001,NONE,1.9892410336471655,LAW_29,39,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,4.95592937832471,896
159.13928269177325,PARENT,LAW_29_L24_S910001,NONE,1.9892410336471655,LAW_29,40,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,5.760625811897899,912
159.13928269177325,PARENT,LAW_29_L24_S910001,NONE,1.9892410336471655,LAW_29,41,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,6.482029750682298,928
159.13928269177325,PARENT,LAW_29_L24_S910001,NONE,1.9892410336471655,LAW_29,42,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,7.138238867885942,944
159.13928269177325,PARENT,LAW_29_L24_S910001,NONE,1.9892410336471655,LAW_29,45,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,8.13645121531965,992
159.13928269177325,PARENT,LAW_29_L24_S910001,NONE,1.9892410336471655,LAW_29,46,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,8.734506682262781,1008
